CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
7,Pantaleón Dalence,1,Huanuni,2141,Morococala,2,U.E. Victor Manuel Ayllon,4014477,2,,,12,,23,1,,,5,,3,,,,,25,2,,,
7,Pantaleón Dalence,1,Huanuni,4016,Tarucamarca,25332,U.E. Mariscal Sucre De Tarucamarca,4014707,1,,,19,,22,1,,,0,,5,,,,,13,1,,,
7,Pantaleón Dalence,1,Huanuni,4086,Viluyo,25494,U.E. Gualberto Villarroel,4014717,1,,,26,,125,9,,,7,,6,,,,,19,3,,,
7,Pantaleón Dalence,1,Huanuni,4086,Viluyo,25494,U.E. Gualberto Villarroel,4014737,3,,,1,,19,0,,,0,,3,,,,,0,0,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014777,1,,,25,,14,,,9,54,,,,71,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014787,2,,,30,,9,,,9,50,,,,69,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014797,3,,,33,,22,,,6,51,,,,78,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014807,4,,,25,,18,,,4,44,,,,76,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014817,5,,,35,,18,,,16,53,,,,71,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014827,6,,,35,,21,,,12,40,,,,72,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014837,7,,,33,,14,,,7,62,,,,72,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014847,8,,,31,,16,,,14,47,,,,72,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014857,9,,,12,,4,,,5,16,,,,16,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2147,Sora Sora,2,U. E. Sora Sora,4014867,1,,,68,,12,,,14,74,,,,12,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2147,Sora Sora,2,U. E. Sora Sora,4014877,2,,,77,,9,,,5,47,,,,12,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,3703,Comunidad Sora,1,Esc. Adolfo Mier,4014757,1,,,46,,118,,,2,20,,,,10,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,4612,Comunidad Aco Aco,32367,U.E. Aco Aco Florida,4014887,1,,,74,,8,,,2,56,,,,2,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2161,Ichalula,2,Esc. Franz Tamayo,4015227,1,,,21,76,,,,,,,,,,,,,,,,
9,Sabaya,1,Sabaya,2162,Sabaya,2,Esc. Jose Maria Egues Cuellar,4015297,2,,5,8,4,,27,3,4,70,,10,,3,,,,9,,,
9,Sabaya,1,Sabaya,2163,Pacariza,2,Esc. Sebastian  Pagador,4015307,1,,4,6,2,,15,2,32,63,,1,,0,,,,6,,,
9,Sabaya,1,Sabaya,2164,Pisiga Bolivar Sucre,2,U.E. Libertador Simon Bolivar,4015317,1,,111,28,1,,2,1,2,4,,0,,1,,,,28,,,
9,Sabaya,1,Sabaya,2164,Pisiga Bolivar Sucre,2,U.E. Libertador Simon Bolivar,4015327,2,,90,28,3,,12,1,1,9,,1,,4,,,,30,,,
9,Sabaya,1,Sabaya,2164,Pisiga Bolivar Sucre,2,U.E. Libertador Simon Bolivar,4015337,3,,46,8,1,,2,1,0,6,,0,,2,,,,11,,,
9,Sabaya,1,Sabaya,2167,Parajaya,2,Esc. Eduardo Avaroa,4015377,1,,1,2,4,,5,2,2,9,,12,,2,,,,6,,,
9,Sabaya,1,Sabaya,2172,San Antonio de Pitacollo,2,Esc. Pitacollo,4015407,1,,1,11,0,,6,0,4,31,,5,,3,,,,6,,,
9,Sabaya,1,Sabaya,2174,Tunapa,25626,Casa Comunal,4015477,1,,1,0,3,,0,0,0,67,,0,,0,,,,2,,,
9,Sabaya,1,Sabaya,2176,Villa Rosario,2,U.E. Maria Evans Cuellar,4015437,1,,2,17,13,,72,4,1,17,,18,,3,,,,3,,,
9,Sabaya,1,Sabaya,2178,Alaroco,2,U.E. Pedro Domingo Murillo,4015447,1,,1,26,3,,30,6,9,36,,25,,3,,,,10,,,
9,Sabaya,1,Sabaya,2179,Pagador,2,Esc. Veralines,4015457,1,,7,2,11,,9,0,22,69,,2,,5,,,,1,,,
9,Sabaya,1,Sabaya,3359,Cahuana,32087,Corregimiento de Cahuana,4015497,1,,4,6,4,,26,2,3,42,,17,,1,,,,5,,,
9,Sabaya,1,Sabaya,3706,Chulumani,1,Casa Comunal de Chulumani,4015237,1,,8,4,5,,40,2,6,35,,9,,1,,,,4,,,
9,Sabaya,1,Sabaya,3711,Japon,1,Casa Comunal,4015247,1,,1,0,0,,7,0,0,10,,4,,3,,,,27,,,
9,Sabaya,1,Sabaya,3748,San José de Pacocahua,32093,Casa Comunal de Pacocahua,4015527,1,,5,1,1,,15,3,3,20,,0,,0,,,,5,,,
9,Sabaya,1,Sabaya,3750,Concepción Comujo,1,U. E.  Concepcion Comujo,4015277,1,,0,1,1,,20,2,3,46,,9,,1,,,,6,,,
9,Sabaya,1,Sabaya,4431,Nueva España Buen Retiro Ayllu Zacari Sabaya Frontera Marka,26326,Casa Comunal,4015487,1,,1,0,0,,37,0,4,41,,9,,1,,,,18,,,
9,Sabaya,1,Sabaya,4526,Huancalle,32221,Corregimiento de Huancalle,4015537,1,,10,59,1,,19,5,6,19,,10,,1,,,,2,,,
9,Sabaya,2,Coipasa,2180,Coipasa,2,U.E. Coipasa,4015547,1,,,62,38,,57,,,40,,,,,,,,,,,
9,Sabaya,2,Coipasa,2180,Coipasa,2,U.E. Coipasa,4015557,2,,,43,48,,53,,,31,,,,,,,,,,,
10,Saucarí,1,Toledo,2184,Alto Saucari,32089,Corregimiento Alto Saucari,4015847,1,,11,13,6,5,,,,,,10,,,,,,,,,
10,Saucarí,1,Toledo,2186,Challavito,2,Esc. Isac Porto Carrera,4015697,1,,31,36,13,20,,,,,,19,,,,,,,,,
10,Saucarí,1,Toledo,2188,Chocarasi,2,U.E. Antonio Jose De Sucre,4015717,1,,8,4,2,9,,,,,,9,,,,,,,,,
10,Saucarí,1,Toledo,2191,Cari Cari,2,Esc. Elizardo Perez 1,4015747,1,,42,6,8,19,,,,,,9,,,,,,,,,
10,Saucarí,1,Toledo,2193,Collpa Huma,2,Esc. Eduardo Avaroa,4015767,1,,43,21,6,4,,,,,,2,,,,,,,,,
10,Saucarí,1,Toledo,3025,Sica Ullami,2,U.E. Bartolina Sisa,4015777,1,,12,2,1,6,,,,,,15,,,,,,,,,
10,Saucarí,1,Toledo,3133,Kulluri,2,U.E. Franz Tamayo,4015787,1,,4,10,9,6,,,,,,1,,,,,,,,,
10,Saucarí,1,Toledo,3353,Central Jauso,2,U.E. Marcelo Quiroga Santa Cruz,4015797,1,,12,6,2,34,,,,,,2,,,,,,,,,
10,Saucarí,1,Toledo,3427,Toma Toma,25038,U. E. Gualberto Villarroel,4015807,1,,29,7,44,8,,,,,,11,,,,,,,,,
10,Saucarí,1,Toledo,3493,Tijllacahua,1,U.E. Leoncio Mier Ávila,4015617,1,,19,11,6,14,,,,,,1,,,,,,,,,
10,Saucarí,1,Toledo,3705,Villa Cruce,1,Casa Comunal,4015627,1,,14,10,6,3,,,,,,18,,,,,,,,,
10,Saucarí,1,Toledo,4437,Machacamarca,26332,Casa Comunal de Machacamarca,4015837,1,,15,7,0,10,,,,,,7,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015867,1,,46,71,35,5,,8,,32,,3,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015877,2,,39,69,19,23,,13,,29,,1,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015887,3,,37,54,27,4,,12,,58,,11,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015897,4,,54,75,33,3,,5,,25,,0,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015917,6,,48,77,19,7,,10,,22,,6,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015927,7,,60,53,16,2,,7,,18,,3,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,32317,U.E. Metodista Calama (Tarucamarca),4015997,1,,4,2,67,1,,3,,5,,0,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2195,Amachuma,2,U.E. Amachuma,4015937,1,,16,24,36,42,,2,,22,,9,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2811,Alcamarca,2,U.E. Alcamarca,4015947,1,,41,29,51,15,,2,,19,,39,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2813,Quelcata,2,U.E. Quelcata,4015967,1,,34,33,85,5,,3,,17,,8,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2813,Quelcata,2,U.E. Quelcata,4015977,2,,14,21,37,7,,1,,10,,0,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2814,Machacamarca,2,U.E. Machacamarca,4015987,1,,34,2,50,8,,0,,2,,4,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016167,1,46,23,74,10,9,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016187,3,37,19,81,17,18,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016197,4,44,14,81,17,18,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2206,Marquirivi,2,Esc. Marquirivi,4016217,1,27,3,21,3,4,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2207,Romerocota,2,U.E. Romerocota,4016227,1,13,3,25,4,3,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2208,Crucero,2,U.E. Sebastian Pagador,4016237,1,4,7,21,54,18,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2209,Calazaya,2,U. E. Nal. de Calazaya,4016247,1,16,35,73,28,6,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2210,Culta,2,Esc. Litoral De Culta,4016267,1,28,45,34,6,27,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,3026,Vino Huta,2,U.E. Vino Huta,4016277,1,17,5,29,13,52,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,3029,Sora Sora,2,Esc. Central Sora Sora,4016287,1,1,19,112,2,46,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,3354,Villa Irpoco,2,U.E. Villa Irpoco,4016297,1,4,3,40,16,17,,,,,,,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2211,Santiago de Huari,2,U. E.  Gualberto Villarroel,4016377,3,,7,114,,1,,,,53,,32,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2211,Santiago de Huari,2,U. E.  Gualberto Villarroel,4016387,4,,7,82,,4,,,,52,,45,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2211,Santiago de Huari,2,U. E.  Gualberto Villarroel,4016417,7,,19,78,,3,,,,70,,37,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2212,Condo  C (C.San Pedro de Condo),2,U.E. San Pedro de Condo,4016427,1,,12,29,,70,,,,17,,47,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2212,Condo  C (C.San Pedro de Condo),2,U.E. San Pedro de Condo,4016437,2,,9,16,,71,,,,33,,31,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2212,Condo  C (C.San Pedro de Condo),2,U.E. San Pedro de Condo,4016447,3,,12,18,,26,,,,15,,24,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2214,Urmiri,2,U. E. Urmiri De Quillacas,4016457,1,,4,31,,5,,,,153,,0,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2216,Lagunillas,2,Nucleo Marca Lagunillas,4016487,1,,32,105,,12,,,,10,,3,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2216,Lagunillas,2,Nucleo Marca Lagunillas,4016497,2,,57,102,,20,,,,9,,7,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2216,Lagunillas,2,Nucleo Marca Lagunillas,4016507,3,,10,66,,10,,,,7,,1,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2219,Castilla Huma,2,Esc. Castilla Huma,4016537,1,,22,47,,6,,,,28,,9,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,2815,Calacota,2,Esc. Calacota,4016547,1,,9,9,,9,,,,2,,6,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,3646,Villa Verde,1,U. E. Villa Verde,4016327,1,,3,51,,4,,,,31,,2,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,3907,Villa nazacara,1,U.E. Nazacara,4016347,1,,22,8,,4,,,,29,,1,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,4175,Belén de Challamayo,25576,U.E. Challamayo,4016557,1,,16,33,,1,,,,41,,0,,,,,,,,,
14,Sebastián Pagador,1,Santiago de Huari,4532,Iscacollo,32226,Sede Social,4016577,1,,1,9,,4,,,,15,,8,,,,,,,,,
15,Mejillones,1,La Rivera,2221,La Rivera,2,U.E. La Rivera,4016597,2,,,,,,,,,,,57,,,,,,,,,
15,Mejillones,2,Todos Santos,2223,Todos Santos,2,U.E. Eduardo Avaroa,4016607,1,,,,,,,,,,,164,,,,,,,,,
15,Mejillones,2,Todos Santos,2223,Todos Santos,2,U.E. Eduardo Avaroa,4016617,2,,,,,,,,,,,33,,,,,,,,,
15,Mejillones,3,Carangas,2222,Carangas,2,Esc. Eliodoro Villazon,4016627,1,,,53,,62,,,,,,99,,,,,,,,,
15,Mejillones,3,Carangas,2222,Carangas,2,Esc. Eliodoro Villazon,4016637,2,,,15,,2,,,,,,16,,,,,,,,,
16,Nor Carangas,1,Santiago de Huayllamarca,2226,Chuquichambi,2,U.E. Pedro Domingo Murillo,4016657,1,143,5,29,,2,,4,,,,6,,0,,,,,,,
16,Nor Carangas,1,Santiago de Huayllamarca,2226,Chuquichambi,2,U.E. Pedro Domingo Murillo,4016667,2,61,0,17,,1,,0,,,,0,,0,,,,,,,
16,Nor Carangas,1,Santiago de Huayllamarca,2228,Llanquera Marka,2,Col. Llanquera,4016707,2,3,79,2,,20,,28,,,,5,,12,,,,,,,
16,Nor Carangas,1,Santiago de Huayllamarca,2229,Belén de Choquecota,2,U.E. Sebastian Pagador,4016717,1,16,36,50,,12,,3,,,,4,,2,,,,,,,
16,Nor Carangas,1,Santiago de Huayllamarca,2230,Tunupa,2,Esc. Tunupa,4016727,1,9,11,13,,3,,0,,,,2,,1,,,,,,,
16,Nor Carangas,1,Santiago de Huayllamarca,4167,Mitma Marka,25560,Casa Comunal Mitma Marka,4016767,1,37,30,11,,8,,30,,,,4,,10,,,,,,,
