CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,A.S.,A-UPP,PATRIA-UNIDOS,NGP,APP,CAOP,PDC,LIBRE,DEMOCRATAS,APB-SUMATE,UN,MNR
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002901,4,4,30,12,28,5,33,4,3,25,,6,3,8
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002911,5,2,14,3,8,2,19,1,2,15,,1,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001691,1,1,57,7,21,3,18,2,3,9,,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001701,2,2,55,2,34,3,21,2,5,7,,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001711,3,3,48,8,15,2,26,3,2,9,,5,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001721,4,1,72,2,15,4,16,3,4,7,,3,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001731,5,8,65,4,22,1,18,6,3,6,,3,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001741,6,2,51,4,25,5,33,3,0,9,,3,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001751,7,2,56,3,13,4,29,4,3,7,,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001761,8,2,35,1,20,1,13,0,3,2,,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001771,9,3,59,9,15,3,13,4,4,4,,2,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001781,10,2,55,4,24,6,22,4,2,9,,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001791,11,1,17,1,7,0,5,3,5,1,,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000941,1,5,65,4,14,0,15,5,2,12,,5,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000951,2,5,64,5,18,3,20,2,2,6,,7,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000961,3,7,59,7,17,6,15,4,1,11,,4,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000971,4,3,59,3,17,2,16,5,3,6,,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000981,5,7,55,3,25,3,15,6,3,12,,2,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000991,6,4,59,6,25,3,10,2,5,8,,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001001,7,4,66,1,19,2,13,6,3,12,,1,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001011,8,6,46,5,32,3,14,3,4,19,,6,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001021,9,1,59,4,23,1,17,8,1,11,,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001031,10,3,48,5,28,6,15,3,3,12,,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001041,11,4,69,1,26,5,17,9,4,19,,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001051,12,3,54,3,25,3,20,8,3,7,,3,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001061,13,4,57,3,25,2,18,9,3,8,,0,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001071,14,5,42,2,19,4,23,12,1,14,,3,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001081,15,2,47,5,29,3,13,6,3,18,,3,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001091,16,1,17,0,4,0,4,1,0,5,,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004531,1,5,54,11,22,2,24,4,2,12,,2,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004541,2,2,53,13,19,4,42,3,3,15,,3,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004551,3,1,64,7,19,3,31,1,1,22,,6,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004561,4,6,47,14,13,2,21,3,4,19,,4,4,7
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002921,1,0,30,10,35,2,38,3,4,25,,4,2,13
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002931,2,0,40,12,35,3,37,2,3,13,,9,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002941,3,3,31,12,17,1,35,3,8,21,,4,4,9
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002951,4,3,30,13,30,3,33,0,5,26,,4,4,7
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002961,5,10,29,20,28,0,19,1,5,33,,3,4,11
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005491,1,1,47,5,28,4,26,0,9,31,,1,3,10
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005501,2,4,49,13,28,2,19,2,2,28,,8,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005511,3,5,39,8,25,4,24,2,5,21,,4,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005521,4,1,7,0,2,0,6,1,0,2,,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004811,1,4,39,9,12,3,34,5,2,15,,7,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004821,2,6,40,15,27,1,24,4,5,24,,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004831,3,6,68,6,20,4,24,3,4,19,,5,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004841,4,4,60,5,23,1,24,4,3,14,,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004851,5,3,42,5,30,3,28,5,7,18,,3,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004861,6,2,44,11,26,3,28,7,4,18,,0,9,3
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004871,7,5,42,9,23,6,30,1,3,19,,2,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004881,8,3,46,6,27,4,37,3,5,13,,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004891,9,6,47,11,25,5,22,5,7,21,,4,2,9
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004901,10,1,46,12,28,2,29,3,3,16,,5,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004911,11,4,47,8,24,2,35,6,3,21,,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004921,12,6,32,20,28,3,32,2,4,20,,6,10,2
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004931,13,2,46,6,33,0,29,2,4,8,,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004941,14,6,51,14,20,3,16,4,2,22,,3,3,8
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004951,15,5,26,4,10,0,11,2,1,10,,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5005991,1,4,59,6,31,1,32,2,9,14,,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006001,2,3,65,4,19,2,12,12,5,24,,1,8,3
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006011,3,1,49,7,28,4,15,5,8,18,,3,6,7
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006021,4,6,65,0,17,1,15,6,4,17,,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006031,5,4,72,2,21,4,13,12,1,14,,1,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006041,6,7,58,8,22,4,17,8,2,15,,4,7,3
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006051,7,4,59,2,19,2,31,9,2,9,,3,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006061,8,1,7,0,1,0,4,0,1,1,,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25036,(Cárcel) Penal de Cantumarca,5007351,1,6,32,4,10,3,27,4,4,5,,4,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25036,(Cárcel) Penal de Cantumarca,5007361,2,7,23,2,13,4,24,0,3,3,,4,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000821,1,2,56,1,31,1,21,3,2,32,,2,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000831,2,3,45,3,33,1,25,4,2,17,,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000841,3,2,43,5,32,6,20,4,4,26,,0,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000851,4,1,39,5,49,1,23,4,3,26,,2,7,3
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000861,5,4,45,6,39,3,24,3,5,17,,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000871,6,1,36,9,36,2,35,3,4,27,,2,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000881,7,5,36,13,36,3,26,5,0,17,,2,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000891,8,2,43,5,20,5,24,1,2,12,,5,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000901,9,2,47,12,34,2,21,3,0,25,,3,2,8
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000911,10,7,53,6,31,8,21,5,3,22,,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000921,11,5,36,10,24,1,23,5,6,26,,4,4,8
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000931,12,0,27,7,16,1,6,3,3,7,,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003851,1,5,42,9,33,2,37,1,2,23,,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003861,2,7,31,14,40,1,18,3,5,24,,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003871,3,7,37,7,21,2,15,1,3,36,,6,6,9
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003881,4,2,21,7,12,2,12,0,3,12,,1,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000271,1,3,45,4,29,3,19,3,6,12,,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000281,2,2,50,3,24,3,28,9,2,16,,4,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000291,3,1,58,7,26,4,24,3,2,6,,2,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000301,4,3,50,5,21,0,21,5,3,12,,5,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000311,5,4,56,4,22,2,8,0,1,11,,1,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000321,6,1,45,4,29,2,21,2,5,9,,5,8,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000331,7,5,59,3,22,3,20,5,5,11,,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000341,8,6,64,1,25,3,21,3,4,14,,4,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000351,9,2,63,5,21,2,21,2,1,5,,2,4,10
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000361,10,2,52,4,23,4,35,5,3,11,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000371,11,6,64,4,27,3,11,6,6,10,,3,8,0
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000381,12,4,51,5,24,8,18,6,3,11,,3,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000391,13,1,58,3,20,3,25,4,2,11,,6,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000401,14,3,54,2,16,1,22,8,0,19,,1,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000411,15,3,61,3,18,5,19,2,2,9,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000421,16,5,49,8,16,2,24,4,5,21,,2,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000431,17,4,46,2,29,5,26,7,4,14,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000441,18,4,51,3,32,0,15,2,2,24,,0,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000451,19,1,10,1,4,0,3,2,1,2,,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004141,1,5,53,4,37,2,18,11,4,22,,0,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004151,2,4,60,8,29,4,15,1,6,10,,1,10,5
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004161,3,4,54,7,26,2,15,7,2,14,,3,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004171,4,6,40,4,24,3,28,2,4,17,,0,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004181,5,1,42,10,25,0,27,2,7,18,,6,2,6
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004191,6,5,44,6,34,3,20,3,5,11,,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004201,7,1,36,7,23,5,31,6,3,13,,1,7,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006481,1,2,58,7,36,4,21,12,4,15,,4,1,6
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006491,2,2,50,3,29,5,18,13,2,11,,7,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006501,3,2,59,2,21,5,24,6,6,6,,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006511,4,3,55,7,29,4,28,4,4,14,,3,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006521,5,3,41,2,24,1,14,16,1,15,,6,10,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006531,6,3,49,5,27,4,24,9,6,12,,3,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006541,7,3,51,3,38,1,15,9,4,14,,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006551,8,4,52,2,22,2,18,27,2,3,,2,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006561,9,3,40,6,27,4,17,12,2,9,,1,9,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006571,10,2,46,4,26,3,28,18,6,13,,2,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006581,11,2,56,5,25,1,15,8,4,10,,3,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006591,12,2,56,5,33,3,17,8,7,14,,5,3,8
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006601,13,4,58,2,29,1,19,9,3,9,,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006611,14,7,61,5,29,1,14,0,4,5,,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006621,15,3,51,4,27,3,27,10,4,13,,4,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006631,16,2,52,3,25,8,19,4,6,10,,2,15,6
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006641,17,6,51,2,25,1,16,4,4,11,,1,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006651,18,2,14,1,10,0,6,9,5,0,,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006701,1,2,48,5,16,3,19,4,5,5,,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006711,2,4,57,3,17,1,11,8,3,8,,4,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006721,3,4,59,4,17,5,23,3,7,12,,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006731,4,2,55,6,19,5,11,4,5,10,,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006741,5,1,64,5,17,0,18,2,6,3,,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006751,6,4,63,8,20,3,18,4,3,11,,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006761,7,6,65,5,23,5,11,4,3,10,,2,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006771,8,3,55,3,22,5,16,4,3,6,,5,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006781,9,2,56,0,22,2,12,4,4,8,,3,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006791,10,5,63,2,19,2,12,8,11,5,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006801,11,5,71,5,12,4,21,3,3,10,,2,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006811,12,3,53,2,19,3,10,7,7,9,,3,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006821,13,4,60,3,23,3,14,4,4,6,,6,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006831,14,6,69,3,17,6,19,8,6,7,,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006841,15,1,66,10,15,5,10,4,6,10,,4,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006851,16,4,61,5,23,1,19,5,7,9,,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006861,17,2,39,3,7,1,4,3,3,6,,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003421,1,1,40,13,34,0,22,0,4,38,,3,3,8
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003431,2,6,40,11,28,3,20,6,7,21,,4,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003441,3,6,31,5,45,0,26,2,0,27,,1,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003451,4,8,27,7,32,2,27,0,6,19,,10,8,11
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003461,5,1,33,10,27,4,32,4,3,26,,2,7,11
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003471,6,6,34,10,27,0,23,6,5,29,,2,7,4
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003481,7,2,42,10,27,4,27,3,3,18,,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003491,8,0,2,1,3,1,2,0,0,0,,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000531,1,3,64,3,29,2,12,4,3,10,,1,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000541,2,1,49,6,28,4,13,6,3,7,,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000551,3,3,52,5,24,3,19,8,1,10,,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000561,4,5,55,6,22,3,16,15,4,12,,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000571,5,4,60,4,13,8,15,4,3,7,,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000581,6,4,62,3,23,2,16,8,4,9,,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000591,7,5,64,1,21,1,10,6,2,9,,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000601,8,4,59,3,19,3,18,10,2,6,,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000611,9,2,63,5,17,4,21,8,2,7,,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000621,10,7,53,5,22,3,13,4,2,8,,2,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000631,11,1,45,2,29,4,15,8,4,8,,0,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004311,1,6,49,4,32,5,26,7,3,22,,3,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004321,2,4,62,10,21,5,24,2,2,16,,4,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004331,3,7,50,5,22,1,23,3,4,16,,6,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004341,4,7,58,3,32,3,23,3,3,22,,3,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004351,5,4,54,4,33,3,28,2,6,20,,3,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004361,6,3,61,1,25,3,13,3,5,20,,9,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004371,7,4,59,2,28,3,25,4,6,20,,3,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004381,8,4,61,3,25,2,15,5,0,18,,2,2,6
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004391,9,3,39,8,36,4,17,6,0,17,,3,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004401,10,4,63,5,29,0,30,6,2,14,,2,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005111,1,6,53,5,20,2,30,2,5,25,,0,6,6
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005121,2,0,58,4,31,3,20,3,4,21,,3,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005131,3,4,62,5,21,2,28,4,6,16,,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005141,4,7,51,2,31,4,23,2,7,23,,3,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005151,5,3,53,1,24,3,27,3,2,24,,6,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005161,6,2,56,11,20,1,21,3,4,22,,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005171,7,3,33,0,16,1,10,2,1,10,,2,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,25052,U.E. 1ro. de Mayo San Idelfonso,5000811,1,2,27,7,17,1,12,4,2,4,,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005531,1,4,42,13,15,3,18,5,7,30,,4,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005541,2,5,48,7,32,2,26,3,8,18,,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005551,3,5,37,3,29,0,31,3,1,23,,4,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005561,4,6,39,2,24,1,36,3,6,21,,3,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005571,5,5,43,5,25,1,33,2,2,18,,4,7,6
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005581,6,5,37,7,28,0,29,6,5,27,,6,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005591,7,0,47,7,25,3,31,3,8,33,,3,6,4
